Overs,Mdns,Runs,Wkts,Econ,Ave,SR,Opposition,Ground,Start Date,Bowler,Start Date
1.0,1,1,0,7.00,0.0,0.0,Ireland,Dublin (Malahide),06/16/2016,Dhananjaya de Silva ,2016
4.0,4,4,0,5.00,0.0,0.0,Australia,Colombo (RPS),08/24/2016,Dhananjaya de Silva ,2016
4.0,4,4,1,5.25,21.0,24.0,Australia,Dambulla,08/28/2016,Dhananjaya de Silva ,2016
4.0,4,4,0,5.25,0.0,0.0,Australia,Dambulla,08/31/2016,Dhananjaya de Silva ,2016
7.0,7,7,2,5.00,17.5,21.0,Australia,Pallekele,09/04/2016,Dhananjaya de Silva ,2016
1.0,1,1,0,4.00,0.0,0.0,Zimbabwe,Bulawayo,11/21/2016,Dhananjaya de Silva ,2016
2.0,2,2,0,4.50,0.0,0.0,South Africa,Port Elizabeth,01/28/2017,Dhananjaya de Silva ,2017
8.0,8,8,1,5.25,42.0,48.0,South Africa,Durban,02/01/2017,Dhananjaya de Silva ,2017
1.0,1,1,0,8.00,0.0,0.0,South Africa,Johannesburg,02/04/2017,Dhananjaya de Silva ,2017
3.0,3,3,0,6.00,0.0,0.0,South Africa,Cape Town,02/07/2017,Dhananjaya de Silva ,2017
4.0,4,4,0,6.00,0.0,0.0,South Africa,Centurion,02/10/2017,Dhananjaya de Silva ,2017
1.0,1,1,0,3.00,0.0,0.0,Pakistan,Cardiff,06/12/2017,Dhananjaya de Silva ,2017
5.0,5,5,0,6.40,0.0,0.0,South Africa,Pallekele,08/05/2018,Dhananjaya de Silva ,2018
4.0,4,4,1,6.50,26.0,24.0,South Africa,Pallekele,08/08/2018,Dhananjaya de Silva ,2018
4.0,4,4,1,5.25,21.0,24.0,South Africa,Colombo (RPS),08/12/2018,Dhananjaya de Silva ,2018
7.0,7,7,2,5.42,19.0,21.0,Bangladesh,Dubai (DSC),09/15/2018,Dhananjaya de Silva ,2018
5.0,5,5,0,4.40,0.0,0.0,Afghanistan,Abu Dhabi,09/17/2018,Dhananjaya de Silva ,2018
4.0,4,4,1,4.75,19.0,24.0,England,Dambulla,10/13/2018,Dhananjaya de Silva ,2018
4.0,4,4,0,5.75,0.0,0.0,England,Pallekele,10/17/2018,Dhananjaya de Silva ,2018
4.0,4,4,0,4.50,0.0,0.0,England,Pallekele,10/20/2018,Dhananjaya de Silva ,2018
4.0,4,4,1,4.50,18.0,24.0,England,Colombo (RPS),10/23/2018,Dhananjaya de Silva ,2018
5.0,5,5,0,7.00,0.0,0.0,New Zealand,Nelson,01/08/2019,Dhananjaya de Silva ,2019
4.0,4,4,0,5.25,0.0,0.0,South Africa,Johannesburg,03/03/2019,Dhananjaya de Silva ,2019
8.0,8,8,2,6.87,27.5,24.0,South Africa,Centurion,03/06/2019,Dhananjaya de Silva ,2019
10.0,10,10,3,4.10,13.66,20.0,South Africa,Port Elizabeth,03/13/2019,Dhananjaya de Silva ,2019
1.0,1,1,0,3.00,0.0,0.0,South Africa,Cape Town,03/16/2019,Dhananjaya de Silva ,2019
1.4,1,1,0,6.60,0.0,0.0,Pakistan,Dubai (DSC),12/20/2013,Dimuth Karunaratne ,2013
8.0,8,8,1,4.50,36.0,48.0,Australia,Providence,06/07/2016,Tabraiz Shamsi,2016
9.0,9,9,2,4.55,20.5,27.0,West Indies,Basseterre,06/15/2016,Tabraiz Shamsi,2016
10.0,10,10,3,3.60,12.0,20.0,Australia,Port Elizabeth,10/09/2016,Tabraiz Shamsi,2016
10.0,10,10,0,6.00,0.0,0.0,Sri Lanka,Cape Town,02/07/2017,Tabraiz Shamsi,2017
7.0,7,7,1,5.57,39.0,42.0,New Zealand,Hamilton,02/19/2017,Tabraiz Shamsi,2017
3.0,3,3,0,6.00,0.0,0.0,India,Centurion,02/04/2018,Tabraiz Shamsi,2018
10.0,10,10,0,4.80,0.0,0.0,India,Port Elizabeth,02/13/2018,Tabraiz Shamsi,2018
8.3,8,8,4,3.88,8.25,12.7,Sri Lanka,Dambulla,07/29/2018,Tabraiz Shamsi,2018
10.0,10,10,0,4.30,0.0,0.0,Sri Lanka,Dambulla,08/01/2018,Tabraiz Shamsi,2018
10.0,10,10,2,6.20,31.0,30.0,Sri Lanka,Pallekele,08/05/2018,Tabraiz Shamsi,2018
10.0,10,10,0,7.20,0.0,0.0,Zimbabwe,Paarl,10/06/2018,Tabraiz Shamsi,2018
10.0,10,10,3,5.60,18.66,20.0,Pakistan,Durban,01/22/2019,Tabraiz Shamsi,2019
9.0,9,9,1,8.33,75.0,54.0,Pakistan,Centurion,01/25/2019,Tabraiz Shamsi,2019
4.0,4,4,1,7.25,29.0,24.0,Sri Lanka,Durban,03/10/2019,Tabraiz Shamsi,2019
10.0,10,10,1,3.40,34.0,60.0,Sri Lanka,Port Elizabeth,03/13/2019,Tabraiz Shamsi,2019
10.0,10,10,4,4.10,10.25,15.0,West Indies,Delhi,02/24/2011,Imran Tahir,2011
6.5,6,6,3,2.78,6.33,13.6,Netherlands,Mohali,03/03/2011,Imran Tahir,2011
8.4,8,8,4,4.38,9.5,13.0,England,Chennai,03/06/2011,Imran Tahir,2011
5.0,5,5,1,4.00,20.0,30.0,Bangladesh,Dhaka,03/19/2011,Imran Tahir,2011
9.0,9,9,2,3.55,16.0,27.0,New Zealand,Dhaka,03/25/2011,Imran Tahir,2011
10.0,10,10,3,4.50,15.0,20.0,Pakistan,Sharjah,10/30/2013,Imran Tahir,2013
10.0,10,10,1,2.80,28.0,60.0,Pakistan,Dubai (DSC),11/01/2013,Imran Tahir,2013
10.0,10,10,4,5.30,13.25,15.0,Pakistan,Abu Dhabi,11/06/2013,Imran Tahir,2013
8.0,8,8,1,6.37,51.0,48.0,Pakistan,Abu Dhabi,11/08/2013,Imran Tahir,2013
7.0,7,7,0,4.28,0.0,0.0,Pakistan,Cape Town,11/24/2013,Imran Tahir,2013
8.0,8,8,1,4.12,33.0,48.0,Pakistan,Port Elizabeth,11/27/2013,Imran Tahir,2013
10.0,10,10,2,5.60,28.0,30.0,Pakistan,Centurion,11/30/2013,Imran Tahir,2013
7.0,7,7,3,7.14,16.66,14.0,Sri Lanka,Colombo (RPS),07/06/2014,Imran Tahir,2014
10.0,10,10,2,4.10,20.5,30.0,Sri Lanka,Pallekele,07/09/2014,Imran Tahir,2014
10.0,10,10,1,2.90,29.0,60.0,Sri Lanka,Hambantota,07/12/2014,Imran Tahir,2014
10.0,10,10,3,4.40,14.66,20.0,Zimbabwe,Bulawayo,08/17/2014,Imran Tahir,2014
9.1,9,9,2,2.83,13.0,27.5,Zimbabwe,Bulawayo,08/19/2014,Imran Tahir,2014
10.0,10,10,2,4.50,22.5,30.0,Australia,Harare,08/27/2014,Imran Tahir,2014
8.0,8,8,1,4.00,32.0,48.0,Zimbabwe,Harare,08/29/2014,Imran Tahir,2014
10.0,10,10,1,4.20,42.0,60.0,Australia,Harare,09/02/2014,Imran Tahir,2014
10.0,10,10,1,4.00,40.0,60.0,Australia,Harare,09/06/2014,Imran Tahir,2014
10.0,10,10,2,3.70,18.5,30.0,New Zealand,Mount Maunganui,10/21/2014,Imran Tahir,2014
8.0,8,8,2,4.00,16.0,24.0,New Zealand,Mount Maunganui,10/24/2014,Imran Tahir,2014
10.0,10,10,1,5.40,54.0,60.0,Australia,Perth,11/14/2014,Imran Tahir,2014
9.0,9,9,0,4.11,0.0,0.0,Australia,Perth,11/16/2014,Imran Tahir,2014
6.0,6,6,0,6.66,0.0,0.0,Australia,Canberra,11/19/2014,Imran Tahir,2014
6.0,6,6,3,5.00,10.0,12.0,West Indies,Durban,01/16/2015,Imran Tahir,2015
10.0,10,10,1,6.00,60.0,60.0,West Indies,Johannesburg,01/18/2015,Imran Tahir,2015
7.4,7,7,4,3.65,7.0,11.5,West Indies,East London,01/21/2015,Imran Tahir,2015
10.0,10,10,3,3.60,12.0,20.0,Zimbabwe,Hamilton,02/15/2015,Imran Tahir,2015
10.0,10,10,1,4.80,48.0,60.0,India,Melbourne,02/22/2015,Imran Tahir,2015
10.0,10,10,5,4.50,9.0,12.0,West Indies,Sydney,02/27/2015,Imran Tahir,2015
10.0,10,10,0,5.00,0.0,0.0,Ireland,Canberra,03/03/2015,Imran Tahir,2015
9.0,9,9,1,4.22,38.0,54.0,Pakistan,Auckland,03/07/2015,Imran Tahir,2015
10.0,10,10,1,4.00,40.0,60.0,U.A.E.,Wellington,03/12/2015,Imran Tahir,2015
8.2,8,8,4,3.12,6.5,12.5,Sri Lanka,Sydney,03/18/2015,Imran Tahir,2015
9.0,9,9,0,4.44,0.0,0.0,New Zealand,Auckland,03/24/2015,Imran Tahir,2015
8.0,8,8,1,4.75,38.0,48.0,Bangladesh,Dhaka,07/10/2015,Imran Tahir,2015
8.4,8,8,0,4.61,0.0,0.0,Bangladesh,Dhaka,07/12/2015,Imran Tahir,2015
6.1,6,6,1,6.00,37.0,37.0,Bangladesh,Chattogram,07/15/2015,Imran Tahir,2015
10.0,10,10,2,4.00,20.0,30.0,New Zealand,Centurion,08/19/2015,Imran Tahir,2015
10.0,10,10,1,4.20,42.0,60.0,New Zealand,Potchefstroom,08/23/2015,Imran Tahir,2015
10.0,10,10,2,3.60,18.0,30.0,New Zealand,Durban,08/26/2015,Imran Tahir,2015
10.0,10,10,2,5.70,28.5,30.0,India,Kanpur,10/11/2015,Imran Tahir,2015
10.0,10,10,2,4.20,21.0,30.0,India,Indore,10/14/2015,Imran Tahir,2015
10.0,10,10,1,5.10,51.0,60.0,India,Rajkot,10/18/2015,Imran Tahir,2015
9.0,9,9,0,6.44,0.0,0.0,India,Chennai,10/22/2015,Imran Tahir,2015
7.0,7,7,2,7.14,25.0,21.0,India,Mumbai,10/25/2015,Imran Tahir,2015
10.0,10,10,2,7.10,35.5,30.0,England,Bloemfontein,02/03/2016,Imran Tahir,2016
10.0,10,10,0,6.60,0.0,0.0,England,Port Elizabeth,02/06/2016,Imran Tahir,2016
8.0,8,8,0,7.00,0.0,0.0,England,Centurion,02/09/2016,Imran Tahir,2016
10.0,10,10,3,4.60,15.33,20.0,England,Johannesburg,02/12/2016,Imran Tahir,2016
10.0,10,10,3,5.30,17.66,20.0,England,Cape Town,02/14/2016,Imran Tahir,2016
10.0,10,10,2,4.10,20.5,30.0,West Indies,Providence,06/03/2016,Imran Tahir,2016
8.0,8,8,2,4.87,19.5,24.0,Australia,Providence,06/07/2016,Imran Tahir,2016
9.0,9,9,2,5.00,22.5,27.0,Australia,Basseterre,06/11/2016,Imran Tahir,2016
9.0,9,9,7,5.00,6.42,7.7,West Indies,Basseterre,06/15/2016,Imran Tahir,2016
10.0,10,10,0,4.00,0.0,0.0,West Indies,Bridgetown,06/24/2016,Imran Tahir,2016
10.0,10,10,1,4.60,46.0,60.0,Australia,Centurion,09/30/2016,Imran Tahir,2016
7.0,7,7,1,4.42,31.0,42.0,Australia,Johannesburg,10/02/2016,Imran Tahir,2016
10.0,10,10,2,5.40,27.0,30.0,Australia,Durban,10/05/2016,Imran Tahir,2016
10.0,10,10,2,4.20,21.0,30.0,Australia,Cape Town,10/12/2016,Imran Tahir,2016
10.0,10,10,3,2.60,8.66,20.0,Sri Lanka,Port Elizabeth,01/28/2017,Imran Tahir,2017
8.5,8,8,2,2.94,13.0,26.5,Sri Lanka,Durban,02/01/2017,Imran Tahir,2017
9.2,9,9,2,2.25,10.5,28.0,Sri Lanka,Johannesburg,02/04/2017,Imran Tahir,2017
10.0,10,10,2,7.60,38.0,30.0,Sri Lanka,Cape Town,02/07/2017,Imran Tahir,2017
10.0,10,10,1,5.70,57.0,60.0,Sri Lanka,Centurion,02/10/2017,Imran Tahir,2017
7.0,7,7,0,6.00,0.0,0.0,New Zealand,Hamilton,02/19/2017,Imran Tahir,2017
10.0,10,10,1,6.10,61.0,60.0,New Zealand,Christchurch,02/22/2017,Imran Tahir,2017
4.0,4,4,1,5.75,23.0,24.0,New Zealand,Wellington,02/25/2017,Imran Tahir,2017
10.0,10,10,2,5.60,28.0,30.0,New Zealand,Hamilton,03/01/2017,Imran Tahir,2017
10.0,10,10,2,1.40,7.0,30.0,New Zealand,Auckland,03/04/2017,Imran Tahir,2017
9.0,9,9,0,7.55,0.0,0.0,England,Leeds,05/24/2017,Imran Tahir,2017
8.3,8,8,4,3.17,6.75,12.7,Sri Lanka,The Oval,06/03/2017,Imran Tahir,2017
4.0,4,4,0,4.00,0.0,0.0,Pakistan,Birmingham,06/07/2017,Imran Tahir,2017
6.0,6,6,1,6.16,37.0,36.0,India,The Oval,06/11/2017,Imran Tahir,2017
10.0,10,10,1,4.50,45.0,60.0,Bangladesh,Kimberley,10/15/2017,Imran Tahir,2017
10.0,10,10,3,5.00,16.66,20.0,Bangladesh,Paarl,10/18/2017,Imran Tahir,2017
8.4,8,8,2,3.11,13.5,26.0,Bangladesh,East London,10/22/2017,Imran Tahir,2017
10.0,10,10,0,5.10,0.0,0.0,India,Durban,02/01/2018,Imran Tahir,2018
5.3,5,5,0,5.45,0.0,0.0,India,Centurion,02/04/2018,Imran Tahir,2018
9.0,9,9,1,5.77,52.0,54.0,India,Cape Town,02/07/2018,Imran Tahir,2018
7.1,7,7,0,5.86,0.0,0.0,India,Centurion,02/16/2018,Imran Tahir,2018
5.0,5,5,2,4.60,11.5,15.0,Zimbabwe,Kimberley,09/30/2018,Imran Tahir,2018
6.0,6,6,6,4.00,4.0,6.0,Zimbabwe,Bloemfontein,10/03/2018,Imran Tahir,2018
10.0,10,10,2,4.40,22.0,30.0,Zimbabwe,Paarl,10/06/2018,Imran Tahir,2018
9.0,9,9,2,4.33,19.5,27.0,Australia,Perth,11/04/2018,Imran Tahir,2018
10.0,10,10,0,3.80,0.0,0.0,Australia,Adelaide,11/09/2018,Imran Tahir,2018
7.0,7,7,0,8.28,0.0,0.0,Australia,Hobart,11/11/2018,Imran Tahir,2018
10.0,10,10,1,4.40,44.0,60.0,Pakistan,Port Elizabeth,01/19/2019,Imran Tahir,2019
10.0,10,10,1,5.10,51.0,60.0,Pakistan,Johannesburg,01/27/2019,Imran Tahir,2019
10.0,10,10,0,3.60,0.0,0.0,Pakistan,Cape Town,01/30/2019,Imran Tahir,2019
10.0,10,10,3,2.60,8.66,20.0,Sri Lanka,Johannesburg,03/03/2019,Imran Tahir,2019
9.0,9,9,2,4.33,19.5,27.0,Sri Lanka,Centurion,03/06/2019,Imran Tahir,2019
5.0,5,5,2,3.80,9.5,15.0,Sri Lanka,Durban,03/10/2019,Imran Tahir,2019
10.0,10,10,2,3.30,16.5,30.0,Sri Lanka,Cape Town,03/16/2019,Imran Tahir,2019
7.0,7,7,2,3.57,12.5,21.0,Pakistan,Birmingham,06/10/2013,Chris Morris,2013
4.0,4,4,1,7.50,30.0,24.0,West Indies,Cardiff,06/14/2013,Chris Morris,2013
8.0,8,8,1,4.75,38.0,48.0,England,The Oval,06/19/2013,Chris Morris,2013
9.0,9,9,1,8.88,80.0,54.0,Sri Lanka,Colombo (RPS),07/20/2013,Chris Morris,2013
7.0,7,7,1,5.42,38.0,42.0,Sri Lanka,Colombo (RPS),07/23/2013,Chris Morris,2013
6.3,6,6,2,4.92,16.0,19.5,Bangladesh,Dhaka,07/10/2015,Chris Morris,2015
3.0,3,3,0,9.66,0.0,0.0,Bangladesh,Dhaka,07/12/2015,Chris Morris,2015
9.0,9,9,1,6.11,55.0,54.0,India,Chennai,10/22/2015,Chris Morris,2015
10.0,10,10,3,7.40,24.66,20.0,England,Bloemfontein,02/03/2016,Chris Morris,2016
9.0,9,9,1,5.77,52.0,54.0,England,Johannesburg,02/12/2016,Chris Morris,2016
8.0,8,8,0,7.37,0.0,0.0,England,Cape Town,02/14/2016,Chris Morris,2016
7.0,7,7,0,3.14,0.0,0.0,West Indies,Providence,06/03/2016,Chris Morris,2016
7.0,7,7,0,3.71,0.0,0.0,West Indies,Basseterre,06/15/2016,Chris Morris,2016
10.0,10,10,3,6.30,21.0,20.0,West Indies,Bridgetown,06/24/2016,Chris Morris,2016
9.3,9,9,2,3.05,14.5,28.5,Sri Lanka,Port Elizabeth,01/28/2017,Chris Morris,2017
6.0,6,6,1,4.50,27.0,36.0,Sri Lanka,Durban,02/01/2017,Chris Morris,2017
8.0,8,8,1,4.75,38.0,48.0,Sri Lanka,Johannesburg,02/04/2017,Chris Morris,2017
10.0,10,10,4,3.10,7.75,15.0,Sri Lanka,Centurion,02/10/2017,Chris Morris,2017
7.0,7,7,4,8.85,15.5,10.5,New Zealand,Hamilton,02/19/2017,Chris Morris,2017
10.0,10,10,0,5.80,0.0,0.0,New Zealand,Christchurch,02/22/2017,Chris Morris,2017
9.0,9,9,0,6.00,0.0,0.0,New Zealand,Hamilton,03/01/2017,Chris Morris,2017
9.0,9,9,1,3.77,34.0,54.0,New Zealand,Auckland,03/04/2017,Chris Morris,2017
10.0,10,10,2,6.10,30.5,30.0,England,Leeds,05/24/2017,Chris Morris,2017
10.0,10,10,0,6.60,0.0,0.0,England,Southampton,05/27/2017,Chris Morris,2017
4.0,4,4,0,7.25,0.0,0.0,England,Lord's,05/29/2017,Chris Morris,2017
7.0,7,7,2,4.57,16.0,21.0,Sri Lanka,The Oval,06/03/2017,Chris Morris,2017
5.0,5,5,0,4.40,0.0,0.0,Pakistan,Birmingham,06/07/2017,Chris Morris,2017
8.0,8,8,0,5.00,0.0,0.0,India,The Oval,06/11/2017,Chris Morris,2017
7.0,7,7,0,7.42,0.0,0.0,India,Durban,02/01/2018,Chris Morris,2018
3.0,3,3,0,5.33,0.0,0.0,India,Centurion,02/04/2018,Chris Morris,2018
9.0,9,9,1,5.00,45.0,54.0,India,Cape Town,02/07/2018,Chris Morris,2018
10.0,10,10,1,6.00,60.0,60.0,India,Johannesburg,02/10/2018,Chris Morris,2018
6.0,6,6,0,6.00,0.0,0.0,India,Centurion,02/16/2018,Chris Morris,2018
7.0,7,7,1,4.71,33.0,42.0,Sri Lanka,Johannesburg,03/03/2019,Anrich Nortje,2019
7.0,7,7,2,3.57,12.5,21.0,Sri Lanka,Centurion,03/06/2019,Anrich Nortje,2019
8.0,8,8,3,7.12,19.0,16.0,Sri Lanka,Port Elizabeth,03/13/2019,Anrich Nortje,2019
9.3,9,9,2,3.68,17.5,28.5,Sri Lanka,Cape Town,03/16/2019,Anrich Nortje,2019
6.0,6,6,0,7.83,0.0,0.0,India,Cape Town,02/07/2018,Lungi Ngidi,2018
10.0,10,10,2,5.20,26.0,30.0,India,Johannesburg,02/10/2018,Lungi Ngidi,2018
9.0,9,9,4,5.66,12.75,13.5,India,Port Elizabeth,02/13/2018,Lungi Ngidi,2018
8.0,8,8,2,6.75,27.0,24.0,India,Centurion,02/16/2018,Lungi Ngidi,2018
8.0,8,8,1,3.62,29.0,48.0,Sri Lanka,Dambulla,07/29/2018,Lungi Ngidi,2018
8.0,8,8,3,6.25,16.66,16.0,Sri Lanka,Dambulla,08/01/2018,Lungi Ngidi,2018
8.2,8,8,4,6.84,14.25,12.5,Sri Lanka,Pallekele,08/05/2018,Lungi Ngidi,2018
8.0,8,8,2,8.12,32.5,24.0,Sri Lanka,Pallekele,08/08/2018,Lungi Ngidi,2018
8.1,8,8,3,2.32,6.33,16.3,Zimbabwe,Kimberley,09/30/2018,Lungi Ngidi,2018
7.0,7,7,1,3.71,26.0,42.0,Zimbabwe,Bloemfontein,10/03/2018,Lungi Ngidi,2018
8.1,8,8,2,3.18,13.0,24.5,Australia,Perth,11/04/2018,Lungi Ngidi,2018
9.0,9,9,1,7.44,67.0,54.0,Australia,Adelaide,11/09/2018,Lungi Ngidi,2018
10.0,10,10,1,5.60,56.0,60.0,Australia,Hobart,11/11/2018,Lungi Ngidi,2018
10.0,10,10,3,6.00,20.0,20.0,Sri Lanka,Johannesburg,03/03/2019,Lungi Ngidi,2019
5.2,5,5,2,2.62,7.0,16.0,Sri Lanka,Centurion,03/06/2019,Lungi Ngidi,2019
5.0,5,5,1,5.00,25.0,30.0,Sri Lanka,Durban,03/10/2019,Lungi Ngidi,2019
5.0,5,5,1,4.40,22.0,30.0,Sri Lanka,Port Elizabeth,03/13/2019,Lungi Ngidi,2019
5.0,5,5,1,3.20,16.0,30.0,Sri Lanka,Cape Town,03/16/2019,Lungi Ngidi,2019
8.0,8,8,6,2.00,2.66,8.0,Bangladesh,Dhaka,07/10/2015,Kagiso Rabada,2015
7.0,7,7,2,6.42,22.5,21.0,Bangladesh,Dhaka,07/12/2015,Kagiso Rabada,2015
6.0,6,6,0,6.83,0.0,0.0,Bangladesh,Chattogram,07/15/2015,Kagiso Rabada,2015
9.1,9,9,1,5.34,49.0,55.0,New Zealand,Centurion,08/19/2015,Kagiso Rabada,2015
10.0,10,10,2,3.30,16.5,30.0,New Zealand,Durban,08/26/2015,Kagiso Rabada,2015
10.0,10,10,2,5.80,29.0,30.0,India,Kanpur,10/11/2015,Kagiso Rabada,2015
10.0,10,10,1,4.90,49.0,60.0,India,Indore,10/14/2015,Kagiso Rabada,2015
10.0,10,10,0,3.90,0.0,0.0,India,Rajkot,10/18/2015,Kagiso Rabada,2015
10.0,10,10,3,5.40,18.0,20.0,India,Chennai,10/22/2015,Kagiso Rabada,2015
7.0,7,7,4,5.85,10.25,10.5,India,Mumbai,10/25/2015,Kagiso Rabada,2015
9.0,9,9,0,3.88,0.0,0.0,England,Port Elizabeth,02/06/2016,Kagiso Rabada,2016
10.0,10,10,2,6.50,32.5,30.0,England,Centurion,02/09/2016,Kagiso Rabada,2016
9.5,9,9,4,4.57,11.25,14.7,England,Johannesburg,02/12/2016,Kagiso Rabada,2016
9.0,9,9,3,3.77,11.33,18.0,England,Cape Town,02/14/2016,Kagiso Rabada,2016
9.0,9,9,0,3.77,0.0,0.0,West Indies,Providence,06/03/2016,Kagiso Rabada,2016
7.0,7,7,3,1.85,4.33,14.0,Australia,Providence,06/07/2016,Kagiso Rabada,2016
8.0,8,8,1,8.25,66.0,48.0,Australia,Basseterre,06/11/2016,Kagiso Rabada,2016
7.0,7,7,0,6.57,0.0,0.0,West Indies,Basseterre,06/15/2016,Kagiso Rabada,2016
10.0,10,10,3,3.10,10.33,20.0,West Indies,Bridgetown,06/24/2016,Kagiso Rabada,2016
4.0,4,4,1,5.50,22.0,24.0,Ireland,Benoni,09/25/2016,Kagiso Rabada,2016
10.0,10,10,0,6.30,0.0,0.0,Australia,Centurion,09/30/2016,Kagiso Rabada,2016
7.0,7,7,2,4.42,15.5,21.0,Australia,Johannesburg,10/02/2016,Kagiso Rabada,2016
10.0,10,10,1,8.60,86.0,60.0,Australia,Durban,10/05/2016,Kagiso Rabada,2016
9.0,9,9,2,9.33,42.0,27.0,Australia,Cape Town,10/12/2016,Kagiso Rabada,2016
10.0,10,10,1,3.50,35.0,60.0,Sri Lanka,Port Elizabeth,01/28/2017,Kagiso Rabada,2017
8.0,8,8,1,5.87,47.0,48.0,Sri Lanka,Durban,02/01/2017,Kagiso Rabada,2017
7.0,7,7,2,5.57,19.5,21.0,Sri Lanka,Johannesburg,02/04/2017,Kagiso Rabada,2017
9.0,9,9,2,5.55,25.0,27.0,Sri Lanka,Cape Town,02/07/2017,Kagiso Rabada,2017
10.0,10,10,0,5.50,0.0,0.0,Sri Lanka,Centurion,02/10/2017,Kagiso Rabada,2017
7.0,7,7,2,4.42,15.5,21.0,New Zealand,Hamilton,02/19/2017,Kagiso Rabada,2017
10.0,10,10,2,3.90,19.5,30.0,New Zealand,Wellington,02/25/2017,Kagiso Rabada,2017
8.0,8,8,1,5.12,41.0,48.0,New Zealand,Hamilton,03/01/2017,Kagiso Rabada,2017
7.1,7,7,3,3.48,8.33,14.3,New Zealand,Auckland,03/04/2017,Kagiso Rabada,2017
9.0,9,9,1,7.00,63.0,54.0,England,Leeds,05/24/2017,Kagiso Rabada,2017
10.0,10,10,2,5.00,25.0,30.0,England,Southampton,05/27/2017,Kagiso Rabada,2017
9.0,9,9,4,4.33,9.75,13.5,England,Lord's,05/29/2017,Kagiso Rabada,2017
8.0,8,8,1,5.75,46.0,48.0,Sri Lanka,The Oval,06/03/2017,Kagiso Rabada,2017
7.0,7,7,0,5.14,0.0,0.0,Pakistan,Birmingham,06/07/2017,Kagiso Rabada,2017
9.0,9,9,0,3.77,0.0,0.0,India,The Oval,06/11/2017,Kagiso Rabada,2017
10.0,10,10,4,4.30,10.75,15.0,Bangladesh,Kimberley,10/15/2017,Kagiso Rabada,2017
9.0,9,9,0,4.44,0.0,0.0,Bangladesh,Paarl,10/18/2017,Kagiso Rabada,2017
8.0,8,8,1,4.12,33.0,48.0,Bangladesh,East London,10/22/2017,Kagiso Rabada,2017
9.3,9,9,0,5.05,0.0,0.0,India,Durban,02/01/2018,Kagiso Rabada,2018
5.0,5,5,1,4.80,24.0,30.0,India,Centurion,02/04/2018,Kagiso Rabada,2018
10.0,10,10,1,5.40,54.0,60.0,India,Cape Town,02/07/2018,Kagiso Rabada,2018
10.0,10,10,2,5.80,29.0,30.0,India,Johannesburg,02/10/2018,Kagiso Rabada,2018
9.0,9,9,1,6.44,58.0,54.0,India,Port Elizabeth,02/13/2018,Kagiso Rabada,2018
8.0,8,8,4,5.12,10.25,12.0,Sri Lanka,Dambulla,07/29/2018,Kagiso Rabada,2018
9.0,9,9,1,5.33,48.0,54.0,Sri Lanka,Dambulla,08/01/2018,Kagiso Rabada,2018
8.0,8,8,0,4.25,0.0,0.0,Sri Lanka,Pallekele,08/05/2018,Kagiso Rabada,2018
10.0,10,10,1,4.70,47.0,60.0,Sri Lanka,Colombo (RPS),08/12/2018,Kagiso Rabada,2018
8.0,8,8,2,4.25,17.0,24.0,Zimbabwe,Kimberley,09/30/2018,Kagiso Rabada,2018
10.0,10,10,3,3.20,10.66,20.0,Zimbabwe,Paarl,10/06/2018,Kagiso Rabada,2018
8.0,8,8,0,3.75,0.0,0.0,Australia,Perth,11/04/2018,Kagiso Rabada,2018
9.3,9,9,4,5.68,13.5,14.2,Australia,Adelaide,11/09/2018,Kagiso Rabada,2018
10.0,10,10,3,4.00,13.33,20.0,Australia,Hobart,11/11/2018,Kagiso Rabada,2018
9.1,9,9,0,5.56,0.0,0.0,Pakistan,Port Elizabeth,01/19/2019,Kagiso Rabada,2019
9.0,9,9,2,3.88,17.5,27.0,Pakistan,Durban,01/22/2019,Kagiso Rabada,2019
10.0,10,10,2,5.70,28.5,30.0,Pakistan,Centurion,01/25/2019,Kagiso Rabada,2019
5.0,5,5,0,5.80,0.0,0.0,Pakistan,Johannesburg,01/27/2019,Kagiso Rabada,2019
10.0,10,10,1,4.30,43.0,60.0,Pakistan,Cape Town,01/30/2019,Kagiso Rabada,2019
9.0,9,9,1,5.33,48.0,54.0,Sri Lanka,Johannesburg,03/03/2019,Kagiso Rabada,2019
9.0,9,9,3,4.77,14.33,18.0,Sri Lanka,Centurion,03/06/2019,Kagiso Rabada,2019
6.0,6,6,1,3.00,18.0,36.0,Sri Lanka,Durban,03/10/2019,Kagiso Rabada,2019
10.0,10,10,3,5.00,16.66,20.0,Sri Lanka,Cape Town,03/16/2019,Kagiso Rabada,2019
9.1,9,9,1,4.36,40.0,55.0,Asia XI,Centurion,08/17/2005,Dale Steyn,2005
1.0,1,1,1,2.00,2.0,6.0,Asia XI,Durban,08/21/2005,Dale Steyn,2005
5.0,5,5,1,11.60,58.0,30.0,Australia,Melbourne (Docklands),01/20/2006,Dale Steyn,2006
3.0,3,3,0,10.66,0.0,0.0,Sri Lanka,Hobart,02/07/2006,Dale Steyn,2006
7.0,7,7,2,4.28,15.0,21.0,Ireland,Belfast,06/24/2007,Dale Steyn,2007
6.0,6,6,1,5.83,35.0,36.0,India,Belfast,07/01/2007,Dale Steyn,2007
10.0,10,10,3,6.50,21.66,20.0,Zimbabwe,Harare,08/25/2007,Dale Steyn,2007
